"""","711 家計外消費支出(列)","721 民間消費支出","731 一般政府消費支出","732 一般政府消費支出（社会資本等減耗分）","741 県内総固定資本形成（公的）","751 県内総固定資本形成（民間）","761 在庫純増","771 調整項","810 移輸出","合計"
"221 プラスチック製品","12.186374502373466","278.759772367074","36.712506962481925","7.054454160702006","57.06795165372439","85.16008021820036","2.2718266896246586","51.3502208508779","11403.43681259494","11934.0"
"222 ゴム製品","8.873086508543762","423.2919992859564","84.44543239311722","14.942848906288827","53.25301684104864","46.23079024576085","-65.75708485697908","26.503073738912853","4274.216836937346","4865.999999999995"
"231 なめし革・毛皮・同製品","3.5321495157554854","107.93653493365878","1.6992978480282976","0.4552258377429276","0.2538968818118815","0.5118020855413848","-2.781772952936018","1.4788967273775155","244.91396912301946","357.9999999999997"
"251 ガラス・ガラス製品","0.2248763123696428","1.892456460004942","0.8309985036503915","0.09389494381733372","0.5839914972502217","2.107549352897051","-0.13156807917424704","0.5376027680995742","19.860198241085193","26.000000000000103"
"252 セメント・セメント製品","2.8244858107098207","208.5093213726114","48.81793321205611","11.974431000845033","2436.929930926544","1415.5371741393265","-159.87518095254615","6.688473549338834","6261.593430941116","10233.0"
"253 陶磁器","0.11270515713770692","0.8727679364980963","0.401551027620608","0.02424461938794693","0.44922139605800027","1.393614684408417","0.00427180370400748","0.012943825627725713","5.728679549557385","8.999999999999893"
"259 その他の窯業・土石製品","3.4174572902695375","123.05631230580349","19.605980245829677","4.506447383617197","107.7073126696821","180.757686033589","16.126678458546714","34.422803656258075","4471.3993219564045","4961.0"
"261 銑鉄・粗鋼","22.803886174059574","718.2315254602044","319.33474213572254","37.65591333906787","708.3527776818082","519.4676362463757","3266.9377920686534","193.8310280668801","124123.38469882715","129909.99999999993"
"262 鋼材","10.147986504298082","376.4572819432875","130.95549867117305","20.516984665339272","925.9571859901513","1253.6034949571908","2183.7626712889405","273.20825582420423","85855.39064015543","91030.00000000001"
"263 鋳鍛造品","0.005469854690508687","0.15768115062101098","0.029232692361413817","0.011276227637048152","0.4848745766988808","2.1935181080263333","0.1657447148545142","0.44231546748061945","476.5098872076294","479.9999999999997"
"269 その他の鉄鋼製品","1.0285808935443226","27.88021260745459","8.104887068763885","1.9467266102234926","23.896122372481354","59.65335565642267","25.096822843450997","14.18305841993061","5837.210233527727","5998.999999999999"
"271 非鉄金属製錬・精製","0.024592211092646477","3.7688567966749376","0.16350255670655744","0.020870562101537378","0.3101747947303939","0.3872428293636462","-0.36206961122315845","1.248212792652682","160.43861706790045","165.9999999999997"
"272 非鉄金属加工製品","0.7166304413533164","16.66586880547313","12.3550675166979","0.7108050352331249","17.43751473746548","48.65261221456557","-13.732552029180965","86.28627116181306","8326.907782116576","8495.999999999996"
"281 建設・建築用金属製品","0.5655153841146328","44.979210257904846","9.561330609674242","2.536890069051259","140.15484758144913","258.7966436262636","1.1722181919572991","3.1424383978472226","8182.090905881739","8643.000000000002"
"289 その他の金属製品","21.166928298163036","325.9133890668106","71.61119983343647","22.819520083466756","116.44814112525108","294.9620372822492","-18.583255625535333","38.38708887067077","11335.274951065494","12208.000000000007"
"291 はん用機械","1.9603858259840512","120.91687904761606","19.16506521994093","7.151723201334533","136.06681675713193","2150.140935860382","152.1812280288176","293.84962281045057","80260.56734324836","83142.00000000001"
"301 生産用機械","1.6501675048410005","98.97811610734753","16.74589289121464","4.412012614502288","44.324237553572466","1856.9854844698468","-22.859944005795953","294.5571451752208","29077.206887689248","31371.999999999996"
"311 業務用機械","5.786598056344825","210.1423429303351","272.53630894230736","33.95922053742505","41.42067875680294","646.8271235725974","-7.794212303358248","26.22045025840656","3668.9014892491373","4897.999999999998"
"321 電子デバイス","0.027399672972788423","1.61625829530223","0.28572559701110783","0.058894882040486506","0.2047931050827908","0.9615952845092591","0.2520823305831815","1.2488216051547083","43.34442922734331","47.999999999999865"
"329 その他の電子部品","1.8685199576259939","122.50676493379206","32.6151611012569","10.452193369396525","9.11937725560843","23.822715249744903","-3.1157625023608446","28.004881756888032","3030.726148878049","3256.000000000001"
"331 産業用電気機器","0.2714687610116541","17.777499257612114","3.089102486355479","0.8057169885189005","22.418331312094978","363.522397240035","1.5218976832115498","15.779386345849154","1340.8141999253103","1765.999999999999"
"332 民生用電気機器","0.02918208119316119","2.268680401416924","0.012686162340896015","0.0052846664572122806","0.01690910393927676","0.2644479702964674","-0.009568393316868755","0.2922084177976728","900.1201695898758","903.0000000000006"
"333 電子応用装置・電気計測器","0.006568283084233731","0.4888834177533638","0.5399197361807826","0.18597442501549058","2.375629544756946","13.847805702237173","-0.30159036371053916","11.48517418495146","347.37163506973127","376.00000000000017"
"339 その他の電気機械","8.288194264228933","743.027412694779","28.39300547336913","5.916957225888777","123.02535684700419","530.3954075374843","256.5657080922915","113.0942788081015","8296.293679056847","10104.999999999995"
"341 通信機械・同関連機器","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","467.0","467.0"
"342 電子計算機・同附属装置","1.882381391336054E-4","1.2985251852011535","0.0018066276619995384","4.6613952640824736E-4","0.16806831728295393","1.2921131397971248","-0.07391406498863654","1.8001184861417856","55.51262793123805","59.99999999999997"
"351 乗用車","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"352 その他の自動車","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"353 自動車部品・同附属品","0.011872945049365612","0.6982050700989805","0.1202205613258385","0.03115725995615761","0.058252660702722135","0.060697115378754184","-0.03400195602760154","4.912540834472626","797.1410555090429","802.9999999999997"
"354 船舶・同修理","1.7414232068923803","61.295706863490636","107.74965730128996","50.639448545118654","124.7508460674475","963.3391907849898","-25.704308819957348","47.22165775578069","2787.9663782949474","4119.0"
"359 その他の輸送機械・同修理","0.01460994486259186","2.3585528648335403","1.537991895871825","0.7129928882364082","0.7782419906682401","11.16378295526826","0.029402163670287047","0.37346617246305475","559.030959124126","576.0000000000001"
"391 その他の製造工業製品","63.03224615767415","623.6898138743859","76.49545158905049","12.155624840035175","50.5730314770079","240.39697355875697","-7.160504104231222","22.679344497331773","6096.138018109988","7177.999999999999"
"392 再生資源回収・加工処理","6.540031030803356","291.1877720845631","30.12152315642531","4.112350134056478","70.02358156987829","46.47524423839264","95.52148928669688","12.693966356985777","4872.324042142195","5428.999999999997"
"411 建築","0.0","0.0","0.0","0.0","17745.144007518757","62014.85599248124","0.0","0.0","0.0","79760.0"
"412 建設補修","119.72058800328587","9181.475192435311","2134.500875810661","570.6567654939421","232.95823489049002","330.3549485321248","65.33896947779073","20.90937829404133","6229.085047062345","18884.999999999993"
"413 公共事業","0.0","0.0","0.0","0.0","63196.0","0.0","0.0","0.0","0.0","63196.0"
"419 その他の土木建設","0.0","0.0","0.0","0.0","0.0","25823.0","0.0","0.0","0.0","25823.0"
"461 電力","193.38600603423058","10743.22385910141","1429.7011652389594","209.50985041634027","293.79370727152155","456.23107217829147","97.70193167340378","36.40928806001027","18316.043120025835","31776.000000000004"
"462 ガス・熱供給","150.73878383270866","2780.8790731851623","670.1681304603168","92.22486432208386","82.92721837426033","148.50810352800994","27.842718889129326","10.493935869590489","2566.2171715387353","6529.999999999996"
"471 水道","256.5281974862347","15856.550988277826","-1723.3674403197815","740.9483862211333","168.17122746343733","249.7320842073567","23.926029093058784","12.578304495281921","3205.9322230754556","18791.000000000004"
"481 廃棄物処理","321.60379755120186","3762.570062674833","7868.005074708185","2206.1869599327","364.77115401402597","258.7435886172443","12.613510233158715","7.0769812260341975","3206.4288710426226","18008.000000000007"
"511 商業","6522.438537777075","167911.95756207095","10542.366167861277","882.5527691297121","6920.139359304876","22326.952291793503","1099.9172166414241","249.92258424403528","106567.7535111769","323023.99999999977"
"531 金融・保険","396.104349692265","102123.08469969351","6782.61555658294","2062.0766163194153","2575.140618113332","2612.945129918679","133.1187637149845","59.18692597976733","20586.72733998515","137331.00000000006"
"551 不動産仲介及び賃貸","571.520886575101","18417.02676549312","5916.591484395602","239.79620797915902","820.5523330693927","1754.2126128854889","92.95095071671837","29.051807932319324","11761.296950953094","39602.99999999999"
"552 住宅賃貸料","0.0","74441.28434437563","163.7156556243612","0.0","0.0","0.0","0.0","0.0","0.0","74604.99999999999"
"553 住宅賃貸料（帰属家賃）","0.0","252892.64575157216","472.35424842782163","0.0","0.0","0.0","0.0","0.0","0.0","253364.99999999997"
"571 鉄道輸送","72.26573588034323","4881.6446649447535","657.2949432950023","155.76630997744732","123.71823724882647","151.25500367491028","10.458863723395034","5.722723017800731","4938.873518237522","10997.0"
"572 道路輸送（自家輸送を除く。）","1260.8185121335002","22496.908475923923","2317.1147076504317","388.10748655913477","1954.8522481719244","3394.9253864909588","353.85407877241033","65.16882391390047","34519.25028038382","66751.0"
"573 自家輸送","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"574 水運","16.131478935935892","815.6478617856054","83.77236380889696","12.63510658071027","141.50304110449267","146.17501927414196","103.4858685254848","9.076506471853167","20358.57275351287","21686.999999999993"
"575 航空輸送","0.6284800643532837","39.40123069124411","3.834121323786105","0.5802638727346154","0.5144161190208649","0.9632718093217856","0.06827791945167716","0.03324658686789978","229.97669161321957","275.9999999999999"
"576 貨物利用運送","9.359257737308958","227.80054876120536","31.80730882492497","2.9114747950787616","28.600117422128708","50.971247034878296","8.27345738494647","1.2181330038477691","1020.0584550356799","1380.999999999999"
"577 倉庫","67.20462878104189","1469.6512899854984","447.8362692910951","139.46455426688541","148.71955959979053","252.66334180719306","156.0564529366256","12.822111736254312","4439.581791595615","7133.999999999998"
"578 運輸附帯サービス","142.7687275770294","7484.074580726996","394.88123510718356","91.37901011461925","358.612086757641","405.9034479968921","24.9097255925028","7.8223362262609815","12498.648849900868","21408.999999999993"
"579 郵便・信書便","95.6224042792657","2834.7140845935023","838.1594487199042","225.14879619542643","106.79051783012933","124.94679343408586","6.313245247277128","3.0465294564076646","1459.2581802440009","5693.999999999998"
"591 通信","593.8368589374201","48832.21042930439","1926.2458862261258","395.6814873174284","682.713955672875","703.4308659523438","32.54671564278268","13.090144847949148","12103.243656098675","65282.99999999999"
"592 放送","76.53700039730019","2817.8978810504886","59.288454697205125","4.9924888282739435","13.771378986437403","22.935534379081865","1.4809375372839282","0.7697845525966542","2884.3265395713324","5882.0"
"593 情報サービス","37.67191532825477","1790.5183344344755","446.9088954308416","94.44188236963481","536.2687041009947","2951.525840560931","8.038502955040858","4.18397340311216","1995.4419514167157","7865.000000000001"
"594 インターネット附随サービス","13.137842853088625","438.48460324401475","29.89480912761251","6.471066137347224","11.13144694205848","24.69621366160859","1.2388983409208052","0.5021828604002657","304.44293683294865","830.0"
"595 映像・音声・文字情報制作","71.31723582558051","1717.5074283527285","484.77953067577175","89.74156695658444","63.56771379054504","131.7178469953123","-3.0768739544263948","2.465833711376909","1971.9797176465297","4530.000000000003"
"611 公務","13.551699532213128","6565.1812100477855","112241.06588120661","54374.41292589695","145.86481321575172","201.25280630143894","5.190845112626726","2.25084989679608","1534.228968789876","175083.00000000006"
"631 教育","28.009446998982675","29939.768639684662","86882.48568310632","10190.848931217743","83.91843693195092","134.05948332552762","4.67476923197382","4.121270113530113","9160.11333938941","136428.00000000012"
"632 研究","90.39395768094467","3229.3097391904676","9675.602325914166","1213.36707508088","501.8093129091752","876.2789486405387","216.93800721302958","175.2766825740376","32509.023950796756","48488.0"
"641 医療","1233.1306078124087","34909.220848335346","140341.64854385224","0.0","0.0","0.0","0.0","0.0","0.0","176484.0"
"642 保健衛生","1225.734298083629","985.0451831875394","3648.960282266988","38.804918156069334","8.39201789316145","12.592349755829314","3.997751807707579","0.4067160926566356","193.06648275641862","6117.0"
"643 社会保険・社会福祉","31.364387574618615","21498.242178863584","26751.095263099713","1062.2981704620827","0.0","0.0","0.0","0.0","0.0","49343.0"
"644 介護","0.0","2898.0122681226153","65670.98773187738","0.0","0.0","0.0","0.0","0.0","0.0","68569.0"
"659 その他の非営利団体サービス","103.05608619563837","23281.35099756302","485.28295597621104","39.420274238479564","187.91381761571998","240.80354538683903","21.45107244244325","9.040660809282613","11845.680589772375","36214.000000000015"
"661 物品賃貸サービス","162.5510752711689","3760.8438303382827","2192.587590682501","351.34083999573824","1803.2999420542474","1876.699011011627","31.12168044941205","14.884824045715344","6397.6712061513035","16590.999999999996"
"662 広告","19.696438499837637","460.9261830829929","70.37268584647362","11.068694756524504","21.598927441045255","40.43051518502999","3.3381563924281745","2.1451313258431646","621.423267469824","1250.999999999999"
"663 自動車整備・機械修理","217.4751814145349","12623.022534832102","2202.2620665663867","570.9231151513969","1066.0060960641072","1107.1901367134838","81.57697196112895","34.86567776040049","10034.678219536458","27938.000000000004"
"669 その他の対事業所サービス","688.0495581307558","23232.4533299659","9723.546700412267","1793.980961013141","7129.253266827319","9485.859444871941","125.12619032753908","69.43796274392119","19454.292585707273","71702.00000000006"
"671 宿泊業","419.5356434187029","1005.7787725157363","0.0","0.0","0.0","0.0","0.0","0.0","20468.685584065563","21894.0"
"672 飲食サービス","13321.043168790622","39257.109992074846","1288.2032618842245","5.80628711743287","17.449232700046043","24.07938029518835","1.2491142927496655","0.37857248680157596","3142.6809903580893","57058.0"
"673 洗濯・理容・美容・浴場業","163.97882107307848","16307.74935388764","2816.0840892752935","18.856858571043897","15.962644561038804","15.92327477986584","0.9598097145649159","0.39690129931106133","1333.0882468381642","20673.0"
"674 娯楽サービス","4873.061851009501","30742.02921529452","88.6728264394192","11.89895849845693","36.638670370293944","54.19035023631038","1.0650464237671393","0.7354016444128277","4617.707680083344","40426.00000000004"
"679 その他の対個人サービス","346.9098832517896","25897.20548574109","244.43151589482963","34.6184139522182","70.43688375258859","96.74719237069569","3.5812922267975766","4.186120210915948","685.883212599081","27384.000000000007"
"681 事務用品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"691 分類不明","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"合計","35978.37951983102","1075749.6639806791","511088.62002342887","79017.88422716453","114560.49311791015","152412.16935634013","12028.42335135802","3886.14134989492","1248292.2250733925","3233013.999999999"
