"""","011 耕種農業","012 畜産","013 農業サービス","015 林業","017 漁業","061 金属鉱物","062 石炭・原油・天然ガス","063 非金属鉱物","111 食料品","112 飲料","113 飼料・有機質肥料（別掲を除く。）","114 たばこ","151 繊維工業製品","152 衣服・その他の繊維既製品","161 木材・木製品","162 家具・装備品","163 パルプ・紙・板紙・加工紙","164 紙加工品","191 印刷・製版・製本","201 化学肥料","202 無機化学工業製品","203 石油化学基礎製品","204 有機化学工業製品（石油化学基礎製品を除く。）","205 合成樹脂","206 化学繊維","207 医薬品","208 化学最終製品（医薬品を除く。）","211 石油製品","212 石炭製品","221 プラスチック製品","222 ゴム製品","231 なめし革・毛皮・同製品","251 ガラス・ガラス製品","252 セメント・セメント製品","253 陶磁器","259 その他の窯業・土石製品","261 銑鉄・粗鋼","262 鋼材","263 鋳鍛造品","269 その他の鉄鋼製品","271 非鉄金属製錬・精製","272 非鉄金属加工製品","281 建設・建築用金属製品","289 その他の金属製品","291 はん用機械","301 生産用機械","311 業務用機械","321 電子デバイス","329 その他の電子部品","331 産業用電気機器","332 民生用電気機器","333 電子応用装置・電気計測器","339 その他の電気機械","341 通信機械・同関連機器","342 電子計算機・同附属装置","351 乗用車","352 その他の自動車","353 自動車部品・同附属品","354 船舶・同修理","359 その他の輸送機械・同修理","391 その他の製造工業製品","392 再生資源回収・加工処理","411 建築","412 建設補修","413 公共事業","419 その他の土木建設","461 電力","462 ガス・熱供給","471 水道","481 廃棄物処理","511 商業","531 金融・保険","551 不動産仲介及び賃貸","552 住宅賃貸料","553 住宅賃貸料（帰属家賃）","571 鉄道輸送","572 道路輸送（自家輸送を除く。）","573 自家輸送","574 水運","575 航空輸送","576 貨物利用運送","577 倉庫","578 運輸附帯サービス","579 郵便・信書便","591 通信","592 放送","593 情報サービス","594 インターネット附随サービス","595 映像・音声・文字情報制作","611 公務","631 教育","632 研究","641 医療","642 保健衛生","643 社会保険・社会福祉","644 介護","659 その他の非営利団体サービス","661 物品賃貸サービス","662 広告","663 自動車整備・機械修理","669 その他の対事業所サービス","671 宿泊業","672 飲食サービス","673 洗濯・理容・美容・浴場業","674 娯楽サービス","679 その他の対個人サービス","681 事務用品","691 分類不明"," 行和"," 感応度係数"
"208 化学最終製品（医薬品を除く。）","0.02264275223138828","0.0024555950097635715","0.0041048027556875736","9.177040773806713E-4","0.002656376039826915","0.0","0.0","0.006331207115919614","0.0027349071314803925","0.003071821432247058","0.003311445395164759","0.0","0.010017672428896344","0.003232393433728926","0.012681963985865494","0.013133876805407457","0.004866353338001972","0.01111100022119086","0.01562380285760683","0.002617336749345373","0.0058176336995620186","0.0025021546709777832","0.004991043574050701","0.005611868467349137","4.0526892700203386E-4","0.007238238638907307","1.0574699005650854","3.5380823730063677E-4","6.681619713282161E-4","0.003891523914598264","0.006283486371907945","0.002564561294610133","5.6967525232491E-4","0.0030270435895707734","4.527420237304731E-5","0.012955358883712399","3.915314863020404E-4","7.101955352154388E-4","0.002969365663159611","6.821722270951941E-4","3.5704083211961153E-4","0.0018830809962997997","0.0052377573129369125","0.004274136708378712","0.002244062877698269","0.0022301908835379277","0.0041797823827740485","5.843526111241771E-4","0.002384237427443555","0.002345814327289436","0.002110502975045021","0.002200094115728085","0.004226696984469564","8.609797590356708E-4","0.0025529579615609197","0.0","0.0","0.004852603498429299","0.014616988509886955","0.008157772874627774","0.014450900675218653","4.2100599470540925E-4","0.0033120504988476893","0.004373647686071344","0.0017371559414840138","0.0016609911605238359","6.827992046916249E-4","0.0017408786121457112","0.0013197091001151762","0.0018026624079066794","5.447761243947555E-4","4.5473623533666044E-4","4.6875161033695085E-4","7.505790685783247E-4","2.3338726246313924E-4","8.297526576093341E-4","5.984537491478881E-4","0.00109989703854931","7.253559803493083E-4","8.60209546296187E-4","5.110463488994442E-4","9.367973380216996E-4","9.340595272035769E-4","1.6213273253294467E-4","6.852276358915656E-4","9.82936119475514E-4","8.933614933452588E-4","7.966101783520388E-4","0.004382841147168355","6.208911141280476E-4","6.299170284800503E-4","0.003365464922824452","0.0016130294217383421","0.005850505200874706","0.0020752759726389426","0.0019471972149439224","0.0015542306231435762","0.0018924607496463726","0.002833825830743488","0.0037646712659340116","0.002028302922802411","0.0020295592740019776","0.0016434012146194497","0.009728417812805907","0.0014432437695270745","0.0037854218017183755","0.00877856623493102","0.028491669310418986","1.4383870959813043","1.0634581222356303"
"211 石油製品","0.019033819544513064","0.007092735341624075","0.00812389885266661","0.014465512643734848","0.041559365727588386","0.0","0.0","0.06803119044220757","0.006611466811291891","0.005516822781582493","0.010298847382507697","0.0","0.012267226367109973","0.005081864168168468","0.007239128377635174","0.004904486917270226","0.005949293011159786","0.004654307970558168","0.003763948444445158","0.030294572080967516","0.018379746191938325","0.2178285543377076","0.03557154169321125","0.008148677421428129","0.0037430148448159683","0.004568834565635143","0.008505459475121447","1.0245784061805356","0.007390298891499728","0.003191908990447389","0.005464423287248801","0.006551843652730557","0.019585879881065305","0.016354696701260902","0.03883059959604943","0.01314502366584609","0.004282990651204849","0.006606008588464691","0.008928742516725707","0.00700953808293408","0.010340836944103914","0.003463531175664895","0.00616454918009249","0.005410880161278897","0.003523598663621565","0.0036593570623623924","0.0033604746125179066","0.0022965808155762115","0.002886574574513076","0.002827076260164124","0.0026452025493034054","0.0017420212525434903","0.003624492712134813","0.001746609739182846","0.0013046629143153147","0.0","0.0","0.002623182762892543","0.003675475753454085","0.006639907687619123","0.007406134045872629","0.017252264613766038","0.007379022083294476","0.007118972392134294","0.013389500583768315","0.007100221605955527","0.03032817469453555","0.016730978660136744","0.01441142666871029","0.012106563948654643","0.010690842734258804","0.0024728317631963355","0.00369373814682697","0.002749516848747063","6.351055937606616E-4","0.004881647228991143","0.035343775749107846","0.1481013666956402","0.056225670682675616","0.08696031461275744","0.014568096476503064","0.004038824583328885","0.0034237093265810947","0.005590513869450859","0.003308932757684948","0.003214058523265677","0.0034075016693041003","0.0028612865397652783","0.004852246735441495","0.0076047764559036895","0.004275411357751575","0.0063513955698720715","0.004426728245683119","0.0064535825383421315","0.004469389948175352","0.004477022440797005","0.004797917622581711","0.004351011738061948","0.003614255177005203","0.003996202624650321","0.0034577770413196525","0.007988919660629704","0.0051691673008203804","0.009055914960181337","0.009805856306067218","0.0076573894987689295","0.0036004692044492408","0.05204247945970201","2.4653285978871207","1.8227177709865339"
"212 石炭製品","4.7544365987721036E-4","4.8633976477091616E-4","7.19375329791048E-4","3.545874467329354E-4","6.444632153071759E-4","0.0","0.0","8.376112298370963E-4","2.2666263424658012E-4","1.8697606233424388E-4","1.968369967922491E-4","0.0","3.157481000676902E-4","2.2511211925787714E-4","3.5061299522747843E-4","7.336396562416212E-4","1.6130446559332884E-4","1.5916201795914572E-4","1.9316355623983367E-4","0.0028831318996087015","0.002068027885831291","4.0971781464672885E-4","0.0028970383519422043","3.914645326090332E-4","6.270480204769677E-4","2.3619301458290714E-4","4.5349408010252176E-4","5.273521826132613E-5","1.0249667064077599","3.211028738352902E-4","6.045549521497191E-4","4.7301373072620697E-4","4.229915632704023E-4","0.001280954749498529","2.4558399128558E-5","0.007891954171178613","0.08158834636999245","0.0403164103312663","0.02594397106642021","0.017271316677087332","0.006737866449508663","3.9128296175321045E-4","0.00844508656167474","0.006089399889275234","0.0014851785042659161","0.0022871029622637063","4.4055406360947236E-4","3.3359920186517737E-4","4.8076887148842636E-4","0.0015331816016540642","0.0014848948820187302","3.242229894122725E-4","7.356246506887527E-4","5.260097827149366E-4","1.1580544652126074E-4","0.0","0.0","8.341020594238054E-4","0.00483086796719548","0.004146572177878619","3.26562837344475E-4","4.213352878681156E-4","0.0016218627892054134","0.0010038686293988987","0.019395354232482034","0.007756761668980878","0.00858375007191078","1.9902969980193407E-4","7.219627102997392E-4","5.36331524487948E-4","3.836248784071843E-4","1.8090157740765684E-4","4.0807684507298127E-4","5.171900120851534E-4","5.786811380232978E-5","7.031331585651928E-4","2.251085620867407E-4","1.733937600339029E-4","2.9779599630279114E-4","5.10768124665295E-4","2.554344121287588E-4","7.418640675448867E-4","4.365793425201458E-4","7.947531295463927E-5","3.877075535053226E-4","1.772355258864647E-4","1.729775610504678E-4","3.6679851423030574E-4","2.810547253917229E-4","1.4105304746741027E-4","5.045672994439057E-4","2.3396905165164904E-4","1.6277345703236858E-4","4.3877055466002315E-4","4.0748789804548465E-4","2.484529866870708E-4","2.785335862349386E-4","2.552244524767041E-4","1.273125866465259E-4","2.7931182221741397E-4","3.2655019615784674E-4","3.291730676413239E-4","5.611813052054024E-4","3.2162936219528817E-4","2.8824657080576055E-4","3.931560832074714E-4","1.290277828194383E-4","0.021998143232928483","1.3329622642228116","0.9855132533389817"
"221 プラスチック製品","0.0011325423013787501","3.8332534396253376E-4","6.526667640988047E-4","0.0020785973579796613","0.0017794749432821421","0.0","0.0","2.1487870667005824E-4","0.0024645742044439177","0.006187392423949091","3.8618027424239146E-4","0.0","3.4524278042590814E-4","0.0011820771651969862","9.99976658858451E-4","0.0025581509180966247","4.424186372138063E-4","0.0017234602133448145","0.004984705940641339","0.0010406492164872496","7.708167883179298E-4","5.5089939773105324E-5","3.9653662662626077E-4","4.179694205558765E-4","7.405668566928942E-5","0.0035502906001456023","0.004486073023063056","2.5085067735219334E-5","4.6531237826102886E-5","1.0223647325971719","0.005487807667935182","0.0050888967520668","0.0018721820882804873","1.8460302933546142E-4","4.105234806153039E-5","5.387808756656195E-4","6.035913241006366E-5","1.1621147708827056E-4","2.0577498520069255E-4","1.6095756235382544E-4","2.2335709319791573E-4","0.0010348786060085447","2.4067270780166102E-4","2.6968913731175885E-4","0.0016800141408124046","8.539353988417898E-4","0.0034043906552014285","0.003093758995118181","0.001372074125976398","0.0018794398260002759","0.003667437667580283","0.0010098986651202297","0.007030097855864491","0.0020590376096853444","0.004369838787730486","0.0","0.0","0.0026289711922720758","3.8245089453810337E-4","2.7826741404079526E-4","0.007188618831387582","2.7621836178897384E-4","0.0011642201273366144","0.0016256331703720526","9.79917442923256E-4","0.0012046121377680497","1.257945751807414E-4","1.2198179901597731E-4","0.003400938746188554","3.345435830776643E-4","6.812046351829616E-4","4.2428457839480675E-4","1.5949796891145368E-4","2.0550999231559378E-4","1.5392812390851478E-4","1.3045385201714802E-4","1.1740529580532253E-4","3.2900016920914065E-4","1.1209005995767217E-4","1.8832637816679923E-4","2.8961491363097046E-4","4.6227127231398825E-4","3.424331477997925E-4","5.102045582413411E-5","1.281305632950621E-4","2.350692510276171E-4","9.132647886339365E-4","1.4865422443364394E-4","4.66504061745193E-4","2.065750245542224E-4","1.2525275552437593E-4","0.0010591952884604259","2.6607232725989384E-4","1.3318184284976398E-4","1.744696679228338E-4","1.6790776192563277E-4","3.9804356523667127E-4","1.9093977187292874E-4","5.383323893585958E-4","8.41521692897039E-4","2.092856087627132E-4","4.364422590100484E-4","4.1631364999377595E-4","4.6205949092272886E-4","6.307735587476078E-4","2.3408504240309067E-4","0.004322405021728926","0.0014332202293522926","1.1441855519850528","0.8459429467927998"
"222 ゴム製品","6.100660902543608E-4","3.366756727113946E-4","9.922817541740412E-4","4.181405776889504E-4","4.6118471986948147E-4","0.0","0.0","0.0016530169700264277","2.165896991044323E-4","1.1244349436979257E-4","1.6220995081890605E-4","0.0","1.616690910041517E-4","7.948971888180393E-4","2.8637142267511566E-4","2.9599545457985554E-4","1.6353444567474937E-4","2.311731690788958E-4","1.951441235260205E-4","3.88541299024957E-4","3.861034414892836E-4","9.078867446633979E-5","3.048095705027769E-4","2.4482213632416507E-4","5.0843113009014026E-5","3.71018086206382E-4","2.2296555671366057E-4","2.0763045021393424E-5","1.0004886309805235E-4","2.4198134951876037E-4","1.009088773346341","0.0014022593031465913","7.852195441408332E-5","8.062775064023973E-4","1.320126360910207E-5","5.774382314782388E-4","2.0161182890371452E-4","5.142624519402017E-4","2.580184386778156E-4","2.837225500998859E-4","1.985123530880049E-4","1.1867977103576522E-4","7.033614355985136E-4","2.806184076048503E-4","0.0016257369044015767","0.002527724511882993","8.107703259975094E-4","0.0015630952607765946","2.7936570000874824E-4","0.0017094160712012327","0.0015194516421499998","4.789918311345664E-4","4.2449067880784297E-4","2.196784059431423E-4","7.868896591415408E-5","0.0","0.0","0.0024166735640838675","0.0032712867740016176","0.0018618791816071266","0.0010889030233492316","7.756807637598607E-4","2.1064955350450084E-4","2.4212894392666492E-4","8.148020698443751E-4","7.539615854437129E-4","4.236517771934042E-4","8.747292451673592E-5","5.65607779736059E-4","0.0020148357445229875","2.1101777220649938E-4","8.35760298616452E-5","6.512366663109136E-5","5.0385430882962014E-5","1.9290953793499513E-5","1.0424418412659296E-4","5.847552837083141E-4","0.002789965875371255","5.360650304807436E-4","1.6217482216908315E-4","3.5781520365247817E-4","2.2814591502701815E-4","1.4831127609997387E-4","1.1420854008621001E-4","1.3979931977169076E-4","2.1818447669758146E-4","2.2357368717448444E-4","1.9151537324470805E-4","1.3331316821547E-4","3.8692425448283495E-4","9.592793561895134E-5","2.5309495782278873E-4","3.206026226578738E-4","2.1368972712656662E-4","3.087098556378243E-4","3.1484343911291875E-4","9.601342440835274E-4","9.116056613123825E-4","1.0560150047757192E-4","0.008460073541587934","9.613364877677873E-5","4.107212806475299E-4","1.4125993133005992E-4","2.2859982372761933E-4","5.623017957408641E-4","2.490228929273411E-4","0.0018469481243473431","6.135627817330406E-4","1.0726455058141509","0.7930504789876336"
"231 なめし革・毛皮・同製品","3.63040463494552E-6","1.04698366692235E-6","1.6929677558916243E-6","9.118233283782925E-7","1.5491513705913028E-5","0.0","0.0","1.4653691159862168E-4","3.7711071245343916E-6","2.50900257924559E-6","1.725145077341107E-6","0.0","6.810029691444634E-6","2.9807293687649075E-4","1.5872932189889512E-5","2.6209061858648523E-5","1.91754163127341E-6","6.926400338375341E-6","6.084226092339516E-6","4.018649728065632E-6","5.032781462136602E-6","4.8087934073398E-6","4.386347710099282E-6","3.4141381847960734E-6","1.5966569116331073E-6","1.1634673308183314E-5","1.1723656052020251E-5","1.9793744011377825E-7","1.3899669567892537E-6","5.014461382429524E-6","2.4841214684161384E-6","1.0033687131149642","4.758688581691723E-6","8.028715123518516E-6","4.4865030935560883E-7","1.3149754112144589E-5","1.7681915577628532E-6","1.236004262058255E-5","5.000431289028582E-6","5.88347106135865E-6","1.854538310614657E-6","3.095166453636683E-6","2.5710390024757932E-5","3.5743633843360143E-6","3.788225603676864E-6","4.742016821646793E-6","2.3823934444099475E-4","4.397755449267367E-6","1.1844094534444394E-5","3.728884821141771E-6","3.3290064731032833E-6","3.5261280956276162E-6","2.421546229367306E-6","3.386580176966586E-6","2.956897222355953E-6","0.0","0.0","2.6855003897827685E-6","3.270340542310519E-6","1.6718465711068995E-6","8.971682694440724E-5","5.016888102542288E-6","2.3473855719536215E-6","3.950749690118397E-6","3.946591845698E-6","5.9071329706796115E-6","3.3367778178894035E-6","1.3061062971202598E-4","6.69916598314865E-6","7.728674259422817E-6","7.492955811072105E-6","8.171014734038713E-6","2.0679417062157008E-6","1.6839426877049335E-6","8.77005375886279E-7","4.821655504467954E-6","2.2504344917072377E-6","2.641971432071577E-6","2.7343222648160346E-6","2.2294608671151995E-6","1.5894500822670311E-6","1.99811178733139E-6","1.9362124552363897E-6","2.188302015730299E-5","1.3597731464272522E-4","1.6958327891186573E-5","2.7215505441046425E-6","8.281596479700996E-5","4.786075543831899E-6","1.4490202242535448E-5","2.9228392825537107E-6","3.3407264615222204E-5","4.221132352476222E-6","8.125309298134733E-6","6.920318166066579E-6","3.599972647270013E-6","5.681994868210527E-5","2.3412709770644746E-5","5.437221834467129E-6","2.6411099248707452E-6","5.583890677771483E-6","2.734378230430492E-5","4.881263737379372E-6","2.1227322185023606E-5","1.5358676686419275E-5","6.354005226378445E-5","4.917196858429748E-6","9.656368835438644E-6","1.005218648995367","0.7431990594767854"
"251 ガラス・ガラス製品","1.2421966410158644E-6","6.266119833075875E-7","1.2921547337513169E-6","4.529473119484533E-6","9.127814406157702E-7","0.0","0.0","2.8143079970226975E-6","6.203670167511361E-6","2.496725214576563E-5","8.626504002822061E-7","0.0","2.492367817515311E-6","4.094559873479711E-6","1.7005748126319156E-6","1.2786011483459898E-4","1.274861631945984E-6","7.526853102595405E-7","9.012588433341699E-7","1.2309341469174205E-6","7.24087124495514E-6","5.626281068803991E-7","3.7559689265405356E-6","1.7571139358942852E-6","8.087238706899211E-7","3.946756205242093E-5","2.129349893066694E-5","1.288237452418882E-7","3.323055668410542E-7","2.3700783487139885E-5","6.28718485650313E-6","9.747746826637107E-7","1.0003516769666905","1.388516097170791E-6","7.13828295136451E-8","8.921478969429798E-6","4.785303397999737E-7","8.274350280017482E-7","1.1230096513212748E-6","7.795383478986867E-7","9.685208928086978E-7","1.7288101831775367E-5","1.7817617477864647E-6","2.8101126009617843E-6","4.582036508282348E-6","1.424522612565377E-6","3.579834026491237E-4","3.1836508879080294E-6","3.952477189978552E-5","2.64859492821924E-6","1.5306342973393042E-5","2.4714283920922464E-6","3.248422996449868E-5","2.727306435265078E-6","2.209065253720083E-6","0.0","0.0","1.264739585147831E-6","6.3114622526651685E-6","1.5792777719333934E-5","5.794407715106723E-5","6.509561352614625E-7","2.426989339367151E-5","1.3874236944834453E-5","1.16918921325973E-6","1.1959801754302013E-6","1.935568676752942E-6","9.048304373339604E-7","2.2536015015656547E-6","1.4882182777771806E-6","1.1305511929053785E-6","3.9913441635156884E-7","4.1452589532614483E-7","4.4438759689998223E-7","5.84306848632903E-7","6.096242220160027E-7","1.1890634113594256E-6","6.497156127228243E-6","7.105264614168322E-7","6.931032081553608E-7","7.95789295516687E-7","1.243018731435312E-6","8.653646134990491E-7","1.852026781706134E-7","7.780285102490117E-7","1.198939441718248E-6","1.204488720852194E-6","1.0950890963074003E-6","1.020363481756892E-6","1.6549440556557075E-6","1.987152998084416E-6","1.6074945847179478E-5","3.1645007800418674E-6","2.0436047364029825E-5","1.6674161470859238E-6","1.6606966564333416E-6","1.8644592412747455E-6","3.5318885177809506E-6","5.636710965251791E-7","3.223964501124211E-5","5.097820794535611E-7","4.215533044256035E-6","2.547703732958156E-6","1.2508116850864443E-6","3.816038929855079E-6","9.346697016599669E-7","3.1451922768921725E-6","2.0511495032473614E-6","1.0013961598469199","0.7403729376745036"
"252 セメント・セメント製品","2.1554021493032537E-4","1.5246140672342512E-4","1.8468610334731146E-4","1.1991558032571337E-4","1.1974132740718951E-4","0.0","0.0","3.0759423857195186E-4","7.375612551554649E-5","4.579145418822968E-5","6.352876374707983E-5","0.0","1.2623278231855506E-4","9.390747366502328E-5","9.876896686695622E-5","1.120647084690902E-4","1.8331894012839814E-4","1.4015187155963914E-4","9.01818630677366E-5","1.3789192404681006E-4","2.7555863998648353E-4","6.456764830062287E-5","1.2585180531358728E-4","2.2959359750593502E-4","4.6220061916613615E-5","1.1969750940529872E-4","1.5743057457813118E-4","1.3904657389009652E-5","5.070575696586319E-5","1.3600442913820043E-4","1.2990676729363667E-4","1.4308592187766024E-4","6.168897610888753E-5","1.0629088929735417","1.1279100163645051E-5","0.0011113898520218467","1.7899887132280065E-4","2.1532634784290805E-4","3.028623665242909E-4","2.3596941564564712E-4","2.6450687466461734E-4","1.1497086059479484E-4","1.7390883777363043E-4","1.8408851999664113E-4","1.6371973511440188E-4","1.3632116614944157E-4","8.904898563011429E-5","5.35085731227149E-5","1.7140570513497384E-4","1.1130866759404175E-4","8.210290923671518E-5","6.610074007810685E-5","1.0933231346124382E-4","9.693190661201739E-5","3.0002234852830524E-5","0.0","0.0","4.949301075315972E-5","1.1986810024985827E-4","3.3779117819194627E-4","4.215727890156256E-4","7.32498141754236E-5","0.01618169263467536","0.020475284822034878","0.03674781733721841","0.02165912476176933","5.308986207032651E-4","7.375217026830279E-4","8.802581077050363E-4","2.343328303241576E-4","1.8272072783390104E-4","1.1141070668436667E-4","3.224466073080493E-4","4.883412560326418E-4","8.758059188497369E-4","5.183244544695543E-4","8.225397700882049E-5","4.74431123041139E-4","1.483604318146156E-4","1.7467812842483822E-4","2.0000821302975532E-4","4.4485275267325725E-4","5.32529982957867E-4","5.3378459579659264E-5","2.0684147639338387E-4","3.2474595960743966E-4","7.007355221234572E-5","2.9538973095219435E-4","1.6510762525741654E-4","3.096857206244376E-4","2.4225589908399343E-4","1.8840918898289718E-4","1.1635833996600957E-4","1.3731851567069144E-4","1.656100135241592E-4","1.2182464579252017E-4","9.732740079147718E-5","1.0486765955333568E-4","9.294049139451152E-5","7.751919238883917E-5","1.1450270234309302E-4","1.5276209686841452E-4","1.0309962030253894E-4","1.4480925334463046E-4","1.7114925210997436E-4","1.6556950403887912E-4","6.948489694399236E-5","0.0042608326659107935","1.181588660901004","0.8735965875162628"
"253 陶磁器","3.392927723488907E-7","4.1209975854177384E-8","5.5057020624570776E-8","4.537145554820292E-8","3.540798797843737E-8","0.0","0.0","1.23029548624454E-7","1.3649546036354266E-7","1.1359655442869726E-7","7.607830926205947E-8","0.0","4.510046268737255E-8","3.9717698784262355E-8","4.762794221885291E-8","3.399902651740318E-6","6.154008426434292E-8","4.1218928545324785E-8","4.935136667327608E-8","6.340600743400071E-8","4.727419495408651E-7","2.3908944027447905E-8","4.7121023491751244E-8","5.1678273920605626E-8","1.6794215822317473E-8","6.299065834781103E-8","1.8267299343640655E-7","5.426422185981622E-9","2.4615266215749513E-8","2.1245669463015245E-7","5.502651184734909E-8","4.23380910730061E-8","3.872434294115367E-8","2.592455867885849E-7","1.000000012951623","6.433797480608873E-8","3.650549605954638E-8","4.704807631157115E-8","6.847550622256374E-8","5.4216860235010214E-8","6.347503710630281E-8","4.01042982475585E-8","5.516461336761966E-8","4.406691928404532E-8","6.652190479656983E-7","1.498536822462909E-6","2.634202909371071E-6","2.066576243734603E-5","1.2699407850902278E-4","7.3446268910960495E-6","6.353453894965156E-7","4.985354547154035E-6","1.6368427934259223E-6","4.876637798388241E-6","2.4462485900872248E-6","0.0","0.0","7.260633942446777E-7","7.419448354508991E-8","7.09688768055506E-8","9.924499278780131E-7","1.8752082784226342E-7","1.1403687882715665E-5","2.0411070738967237E-6","6.391034302885257E-7","1.4149439064799266E-6","1.1416447186872074E-7","8.972172170732044E-8","1.4502186079492598E-7","8.406639340831763E-7","2.1648851584040186E-7","3.8338321232133894E-8","4.156032395970729E-8","4.8873199879492505E-8","8.290431368465223E-8","6.596992016934467E-8","9.54606249818963E-8","2.634733777625996E-7","2.2981415424853164E-7","3.447967290727295E-8","4.725212703057234E-8","7.404300125055714E-8","7.478842644546617E-8","1.6383471187907394E-8","4.5795034278544077E-8","1.1905712774799505E-7","6.075420439605121E-8","6.077179561674227E-8","1.2553698695110081E-7","2.687342591349959E-7","2.536630342713271E-7","1.1273298134398996E-7","5.888311283736879E-7","5.510625268017098E-7","2.6118227173595505E-6","1.9323738724874514E-6","4.3351212191110394E-7","1.1924444303273417E-7","4.143416941116334E-8","1.071130746022904E-6","4.809619116669661E-8","3.1316766491314467E-6","2.713883109974905E-6","4.431781575419247E-8","9.551809657565072E-8","5.387652702663373E-7","6.962520380842718E-7","1.3812373288213276E-7","1.0002169508786367","0.7395011004905929"
"259 その他の窯業・土石製品","5.212567343287212E-4","4.1068041637725626E-4","6.211781896162687E-4","2.4329696309682605E-5","5.777318337280486E-5","0.0","0.0","6.622383548506742E-5","7.85429389859897E-5","3.241699497035401E-5","4.447370893275458E-4","0.0","5.7119429877356415E-5","2.3579049361082383E-5","5.5897122308493476E-5","5.061508361173226E-4","1.2018471536559888E-4","3.661170117293935E-5","2.3987011156383616E-5","9.465605911739612E-4","0.0026635240762221514","2.581805102133289E-5","1.1493046166665887E-4","1.918831781158975E-4","1.4224351047508252E-5","2.412000407679956E-4","2.099703568821183E-4","4.982040646942102E-6","8.369692957851195E-5","5.958102247255421E-5","1.1618798953293135E-4","4.053267808625676E-5","0.0032877011661610793","0.0027911833896117916","3.0065629136055847E-6","1.0045521325177647","0.0017801228274521928","8.688526802305359E-4","0.002871156780950063","3.9066659685887224E-4","8.799160111151421E-4","1.3734307913070782E-4","0.0010027228658851634","7.781397988046445E-4","8.891813891360694E-4","0.0011014529182273248","3.536367652222363E-4","0.00262921367874704","5.354165659304025E-4","6.644158077680118E-4","3.3876000654507857E-4","3.701638653540346E-4","0.0019562686061857485","3.2517978407503687E-4","2.497673330998846E-5","0.0","0.0","3.0335474753826814E-4","4.671201064429321E-4","6.333633037054054E-4","4.8389597696425806E-4","1.779205733515764E-5","0.0015162101096336535","0.003254025933422304","0.0010742485482856455","0.0025060502940476618","9.790223213577376E-5","1.3555606522457422E-4","9.692039201945975E-4","4.8940191631891734E-5","4.789853605085275E-5","2.450458738640717E-5","5.713206380150187E-5","7.642451464650346E-5","1.2831118497569656E-4","9.071642961588942E-5","1.872633510262772E-5","9.979718683506258E-5","3.73071166585021E-5","3.2237050500367854E-5","4.048314046989424E-5","7.774476124036846E-5","9.534245555771686E-5","1.352103263367661E-5","4.353692068264065E-5","6.717045145223806E-5","1.6349974966259577E-5","5.519962854521625E-5","5.8571428468720904E-5","7.018493260760974E-5","1.9461481315936609E-4","5.254206746994526E-5","3.905247806936488E-5","4.369162780254876E-5","4.100978634948726E-5","3.83823649301309E-5","2.6704904147782936E-5","2.574081052290883E-5","2.326615518487288E-5","7.353116521804837E-5","2.322632813124759E-5","5.5281600868193195E-5","5.3806812323055385E-5","5.2934891382517046E-5","1.6178323072586843E-4","1.4457819928947844E-4","9.386455742418622E-4","6.51253179423468E-4","1.0516242403167269","0.7775086018424859"
"261 銑鉄・粗鋼","0.0057603288134373","0.005570009698219738","0.006398896860675065","0.003976629065365853","0.008669868166789553","0.0","0.0","0.003268916241944422","0.001602254691565969","0.0014545589839017397","0.0014782986956027489","0.0","9.826653423860093E-4","0.0013886803612487685","0.002979185370311187","0.010729412841493148","0.001047855087569424","0.001072632058670107","0.0010426024317254856","5.818814418057857E-4","0.0021852273357879904","2.6272416502763813E-4","7.548534327720621E-4","0.001077141700625022","2.887178359788416E-4","0.001787814255294414","0.0013192476624933362","1.6059972922116076E-4","6.03538806775373E-4","0.0017936683698238072","0.006657724641434944","0.0051934697328801065","4.680400195011058E-4","0.010086271838835132","1.852627702901815E-4","0.005560532019264444","1.6536128200335567","0.6980008728845954","0.2790117983053842","0.30014742949810924","0.0014776556943522524","0.0023833818186755583","0.14394140738797906","0.10184273065783844","0.022794710006715416","0.03665118079231028","0.005093504235404313","8.837531153744902E-4","0.004847296904234751","0.02499284219265745","0.024052208871511715","0.004317533704403299","0.009668617980637464","0.007797126237060924","9.611714897789608E-4","0.0","0.0","0.012878254618854751","0.08088111227175529","0.022198172218997718","0.004043146607223887","0.0015944920274381979","0.01842891847891042","0.014528347192415723","0.01786611137183811","0.024313196165315232","0.0020348151435239884","0.0013343442690986252","0.004546434065966743","9.895290380542814E-4","0.003044163022360493","0.0020691020764000367","0.0030462737477104894","0.006689565448399487","7.803810584370872E-4","0.006543743757602248","0.002567665937831453","0.0018085122383387545","0.004031928810097929","0.00666228600005121","0.002946209293437934","0.005164855693111319","0.005075883406921072","4.0427829421381915E-4","0.004113213388525641","0.001387382637037928","0.001973316994605813","0.0042081245799994145","0.0032171564243271985","9.979177344876747E-4","0.0050419728776375395","0.0023101366520520573","0.0012329417463975668","0.00491748146533529","0.0036843960066732153","0.002034767962063324","0.0019292143218375914","0.002955107420404388","0.0010250906989897586","0.0035295135602355808","0.0038493280678251604","0.0012631486919508648","0.0013304588286017494","0.002195747643911486","8.68675324157135E-4","0.0013714403178954858","0.0010778827133481128","0.3149653224910746","4.0468190130829775","2.9919780014048505"
