"""","011 耕種農業","012 畜産","013 農業サービス","015 林業","017 漁業","061 金属鉱物","062 石炭・原油・天然ガス","063 非金属鉱物","111 食料品","112 飲料","113 飼料・有機質肥料（別掲を除く。）","114 たばこ","151 繊維工業製品","152 衣服・その他の繊維既製品","161 木材・木製品","162 家具・装備品","163 パルプ・紙・板紙・加工紙","164 紙加工品","191 印刷・製版・製本","201 化学肥料","202 無機化学工業製品","203 石油化学基礎製品","204 有機化学工業製品（石油化学基礎製品を除く。）","205 合成樹脂","206 化学繊維","207 医薬品","208 化学最終製品（医薬品を除く。）","211 石油製品","212 石炭製品","221 プラスチック製品","222 ゴム製品","231 なめし革・毛皮・同製品","251 ガラス・ガラス製品","252 セメント・セメント製品","253 陶磁器","259 その他の窯業・土石製品","261 銑鉄・粗鋼","262 鋼材","263 鋳鍛造品","269 その他の鉄鋼製品","271 非鉄金属製錬・精製","272 非鉄金属加工製品","281 建設・建築用金属製品","289 その他の金属製品","291 はん用機械","301 生産用機械","311 業務用機械","321 電子デバイス","329 その他の電子部品","331 産業用電気機器","332 民生用電気機器","333 電子応用装置・電気計測器","339 その他の電気機械","341 通信機械・同関連機器","342 電子計算機・同附属装置","351 乗用車","352 その他の自動車","353 自動車部品・同附属品","354 船舶・同修理","359 その他の輸送機械・同修理","391 その他の製造工業製品","392 再生資源回収・加工処理","411 建築","412 建設補修","413 公共事業","419 その他の土木建設","461 電力","462 ガス・熱供給","471 水道","481 廃棄物処理","511 商業","531 金融・保険","551 不動産仲介及び賃貸","552 住宅賃貸料","553 住宅賃貸料（帰属家賃）","571 鉄道輸送","572 道路輸送（自家輸送を除く。）","573 自家輸送","574 水運","575 航空輸送","576 貨物利用運送","577 倉庫","578 運輸附帯サービス","579 郵便・信書便","591 通信","592 放送","593 情報サービス","594 インターネット附随サービス","595 映像・音声・文字情報制作","611 公務","631 教育","632 研究","641 医療","642 保健衛生","643 社会保険・社会福祉","644 介護","659 その他の非営利団体サービス","661 物品賃貸サービス","662 広告","663 自動車整備・機械修理","669 その他の対事業所サービス","671 宿泊業","672 飲食サービス","673 洗濯・理容・美容・浴場業","674 娯楽サービス","679 その他の対個人サービス","681 事務用品","691 分類不明"," 行和"," 感応度係数"
"211 石油製品","0.06403499460371768","0.05139843627393471","0.030939628499921105","0.04600506579626057","0.12151872474749276","0.0","0.0","0.1810816979333615","0.044435322415802635","0.037110123314763536","0.05688038018396226","0.0","0.07469787805534155","0.05216073804041924","0.037371272000604035","0.034338914895919","0.04458819419379548","0.03695700068945707","0.028167280514928554","0.11605469610419758","0.06802652194150288","0.7378975491958163","0.3146128618954455","0.20848546329386092","0.1323774983905901","0.04431970657911119","0.09342401674261566","1.0635078406225589","0.025956199329761398","0.07811881350782998","0.06318047221256637","0.040621529879287105","0.07224481915385697","0.0655610301998225","0.09965182087875954","0.058698895492926936","0.018304561026523117","0.02758837611067617","0.0358289513428281","0.02965258803618304","0.04175671864475771","0.03992170637037417","0.03239348205658238","0.026196849757895643","0.026509609968057138","0.02342932631339838","0.030335393184259807","0.02625475997910807","0.03270689134374152","0.026751124002131726","0.028928799105106234","0.02084837956156143","0.03736568472755794","0.021137949016118755","0.02215016350664348","0.0","0.0","0.03128982254445658","0.025348601114270473","0.036025909524962534","0.04389498625194236","0.07373940731382311","0.03343905181144392","0.034094664583971174","0.048033703157245394","0.032960122006044805","0.08373072872448196","0.04738126464981396","0.04664741184428873","0.03740315520607603","0.03266218904379464","0.011300030540322694","0.012651548408741173","0.00960779498991651","0.002948723454918492","0.01763117034818209","0.09261561472492363","0.3852064797588845","0.18069130726394628","0.23068572990567848","0.04120439249428803","0.015290908563391012","0.013636379862883085","0.022694952534878323","0.014013976548792459","0.017046771672189206","0.01534517949634999","0.01588939428801237","0.026881184804074407","0.024111384840174152","0.014231812518331246","0.025866396177911175","0.022569195701963772","0.023693368809372076","0.018261789629139116","0.01657734859198737","0.020762608657705316","0.016577487091214923","0.02206767746698573","0.028288941216727058","0.01354064368555017","0.03201802703778988","0.02926779513743516","0.029249841968746026","0.030620080756130687","0.02642534354609365","0.04364853240797957","0.1543190280648133","7.0965765623767325","3.1799525729732694"
"212 石炭製品","0.0020628330444210172","0.002393036934403382","0.00234064479485374","0.0013322098390559137","0.0027685062241004023","0.0","0.0","0.003416208824932501","0.0017499963102851409","0.003077277962168842","0.0017020776131099345","0.0","0.0024019175378808193","0.002106932358223492","0.0019887263167253587","0.004739311575186704","0.001528523250721203","0.001341640463975284","0.0012840664603152368","0.008144062876983051","0.007037576745252772","0.0015143823671405377","0.009458707821500297","0.006215010728594504","0.005025557237133451","0.0021692787520338646","0.003789904386683348","0.00018400732800768102","1.0510623346052057","0.0033598207955060347","0.004309243591127358","0.002484544066272096","0.0025225333551288985","0.004861768209915519","0.0001402681207677059","0.01839326772688849","0.17235394469835125","0.10233454357481218","0.06263293150156787","0.05547409091032844","0.017194199334616505","0.010540202876307851","0.03670301300711873","0.02595264698375611","0.010881631628769978","0.013692858496085796","0.004017993522749749","0.0035441471497030695","0.004905927518718138","0.010298548233355223","0.009138123387314076","0.003740569879482171","0.007237770419109648","0.0042887723391509","0.003295961836424356","0.0","0.0","0.010166190904094666","0.021217345987753655","0.01818875869686646","0.003630429311520257","0.0015134298707744319","0.008149604032417202","0.00897839589762332","0.042805030922009484","0.02153470880855234","0.01841420765026371","0.0009120018377410198","0.002830984105161145","0.0016904011288984837","0.0013589420004370832","0.0007660538185398273","0.0012687708371071091","0.0015374418912311183","0.00045131693309431205","0.003160915321579378","0.0008783434139966323","0.0018777730882582706","0.0015818279891580773","0.003678214892294246","0.0009945375811280636","0.00226236480433401","0.0016134198181178728","0.00039790953842593866","0.0013578473219556019","0.0010285241873395669","0.0008791761232133649","0.0015702762441155169","0.0014019829892698908","0.000993966025350457","0.0014566661417681932","0.0011291095564801663","0.0010621990238452335","0.00150016790988864","0.0014104756157368083","0.0009263409580677355","0.0011891788186210233","0.0013194675543349542","0.0010416118672070373","0.0046452379350081395","0.0010978175618862368","0.0014527479476158826","0.0021212142935447876","0.001229161064115483","0.0010959819816983415","0.001448558954169906","0.0021664463580772643","0.05416184415741452","1.9946793771943254","0.893809256056482"
"221 プラスチック製品","0.022896929733732974","0.018802027568723335","0.015364367439740696","0.03436820391689279","0.03313581904101503","0.0","0.0","0.009106099308186032","0.048351198711559025","0.10383967500298358","0.023000032598411012","0.0","0.01124456221811488","0.02486915303263274","0.02485461764563234","0.04664101027000954","0.016884816541247242","0.03335207840331296","0.07939763174202902","0.02123842130367207","0.016821195328231002","0.002799327114168921","0.012281744973386313","0.014867288676069946","0.006687595634873611","0.058748921984402916","0.07716129984626133","0.0006348948792990367","0.0014712086629484894","1.320669310398499","0.08620673309966279","0.08820665844052104","0.0319222231647474","0.006706916617312035","0.001194658611329088","0.013033275353474781","0.002051222723595642","0.004183277435330045","0.006534989603796587","0.0051525212634851054","0.005828792695120626","0.02094797763768704","0.008532318952249","0.007807141955546038","0.03583235701938143","0.021120800361254858","0.0655041642447963","0.056911726078540954","0.03376028627970434","0.042436494715066726","0.07134183747051548","0.03233776124225055","0.11306191345140035","0.04518960632072549","0.08394981022667407","0.0","0.0","0.07404746389822002","0.014311550000871297","0.013577345356229998","0.11329049207836814","0.006737119735832231","0.02284224728891444","0.029390729374519795","0.018076059954408655","0.02175684076097069","0.0046377330335586175","0.003673376229649441","0.0523654847775588","0.008319725074368935","0.012506349845320928","0.00957960165197874","0.00401535154473531","0.004248674911619672","0.002902914963944301","0.0041615048663990245","0.0038362106995790657","0.013609453421770465","0.004396573397006687","0.0074079016376360045","0.006471978236355645","0.008881549263899495","0.007725299970239034","0.0022902477253376745","0.005545617404108799","0.008279796490144245","0.01686519696050232","0.007577507172828633","0.01781086709300245","0.006515595212313548","0.0035837608336693303","0.02069987670925452","0.015243557927682946","0.006761589516546813","0.00789950614155675","0.0061684499425762535","0.012433418759573286","0.008068999436050567","0.016672605766371185","0.03651722769052514","0.005912793015678197","0.015230608780204857","0.02166196303430421","0.009984666934441323","0.013011012511301849","0.007443513555167851","0.09024211541508305","0.028746872958461372","3.833181795900846","1.7176361316486426"
"222 ゴム製品","0.004601140803824911","0.004133204790276512","0.006860459440777347","0.003482303233836564","0.003854203071186495","0.0","0.0","0.011622688486814919","0.0030875496542911267","0.002059574783078198","0.003107606454176236","0.0","0.002212091252655386","0.006043709854632946","0.0032919502891995646","0.0032410064096427675","0.0028867738969733997","0.0028565066475043145","0.002297484014363871","0.0037707928799180015","0.004012595852740522","0.0012255078674360779","0.003598778147858532","0.0037919720993441334","0.001892432755417137","0.003460709735237676","0.00306827634265248","0.0002057322287691758","0.0009658268273346922","0.003489559981060579","1.0539621962645518","0.010078286814063026","0.0017108242837294578","0.0067758450864988645","0.00019050253809854917","0.005172359194705158","0.001652642233658777","0.004105090169706225","0.002734336798031649","0.002934378404471718","0.002170005708598455","0.0023919040402591366","0.005803697988299074","0.002859045277221591","0.012803376792621696","0.018353160526423388","0.007257710357717042","0.011290815769760723","0.0039329420029235755","0.014064289243117254","0.012508882887757844","0.0060968316074941084","0.005135143992728245","0.003989204340954841","0.004162078039522984","0.0","0.0","0.026273168477619326","0.02124665205207164","0.016382937713557456","0.008066639626143436","0.006088447744186256","0.0028794347531780613","0.0032463209558269046","0.0062952621425763","0.006190574900966527","0.0036348694343719848","0.0009550867250151465","0.004693915228548521","0.012450243625347126","0.001889795690314865","0.001027004883248292","0.0007302271151884867","0.0005557998822451974","0.0002554191742609815","0.0019879640891554114","0.004148781827053821","0.020460632403513503","0.004378446274923461","0.0038789303995051144","0.002722646327097476","0.001897292059258407","0.0014701299487567532","0.0010456583315416503","0.0014890350641881191","0.0022541726601703624","0.002189401784187892","0.0023708854443438405","0.0019281554395675232","0.003110525788168696","0.0008756078970454071","0.002335377033740296","0.0028752554595891993","0.0019534983455791292","0.0024846817593672894","0.0023661607415124543","0.0064012531239478745","0.007275616403042902","0.0018332700079447422","0.055589210328911426","0.0010811403620871987","0.0034138686950773585","0.0019851189145000774","0.001903838014448238","0.003925958337568775","0.0020982858662257466","0.013625511113860457","0.005036197066494829","1.5925102956009602","0.7135986158214098"
"231 なめし革・毛皮・同製品","0.00019057430811151007","0.00015650322447321655","0.0001327997354815627","0.0000671092604034114","0.00048526479742424654","0.0","0.0","0.003384453099287979","0.00022020476317042667","0.00017666840254082828","0.00017441070510108343","0.0","0.0002956438749547861","0.006864337964761252","0.0004969506416677185","0.0007734301349482586","0.00019428107499965257","0.00028217217699639337","0.00023703541248716438","0.00021728703014568516","0.00023238099216012602","0.00016826103897712422","0.00023958104426086935","0.0002500132548418433","0.00014461235466495449","0.0004029426300511941","0.00042976882937247724","0.000006927016427175631","0.00005582612057316042","0.00026598187236557896","0.00017640494483704247","1.0750177326045183","0.0002946245515065421","0.0004884928721105969","0.000024595695272228077","0.0005761828911477717","0.00006369691992110738","0.0003647917990657189","0.00020928103348337226","0.0002446697937108963","0.00009440643690646912","0.00016883603821997063","0.0007218040323381266","0.00018155516649517235","0.00025202743225406044","0.00025380430598294905","0.005891046502508712","0.0003096161305522056","0.0004677633647539874","0.00025649754036449735","0.0002675897995425479","0.00026071136878563875","0.00020182681961791312","0.0002809123561420546","0.0002445563424500042","0.0","0.0","0.00023128893363232674","0.00021372030473467224","0.00015835460764577114","0.0022274677818130413","0.0001946551454337003","0.00023884747689530692","0.0002898705860623251","0.00026790766483874564","0.0003281972264432639","0.00012245712886923776","0.002941160086597485","0.00024385958153153305","0.00023466890809216968","0.00026362563156733334","0.0002602871915625773","0.00009141397256804192","0.00007450602365332785","0.00003878494240992143","0.00015836956988236672","0.00009333566920525396","0.0002179718355448775","0.0001526328818857091","0.00017470737869959758","0.00008668246710460586","0.00010381202284183617","0.00011219720475003351","0.0005241617674933238","0.003204483169668514","0.0005109411637210805","0.00015684468860988315","0.0021708330365486426","0.0002738208498234919","0.00044336928990248086","0.00009634584690991394","0.0008390251087545286","0.00028681322067421845","0.00031761870297266416","0.000281250603686524","0.00016888432541780133","0.0014961108893329134","0.0006330415992189531","0.0003616942374870442","0.00033386875018159476","0.00020732720890244468","0.0007462775653498483","0.0002170696352390294","0.0005633036460367968","0.00044713990909120557","0.0015173144888783467","0.0007047803882162476","0.00038182837432960883","1.1302637791938492","0.5064674750133654"
"251 ガラス・ガラス製品","0.000934680064823089","0.0010558993264492545","0.0012275127574106082","0.0016151422601616689","0.0009769316381789096","0.0","0.0","0.0014694727653900852","0.0023692138646797868","0.007450592658769323","0.0011595819297415624","0.0","0.0013406946959718348","0.0018935440984620196","0.0012213183538787075","0.03120636411184178","0.0011355967018510272","0.0009895545192133133","0.0011454127512054196","0.0009115158217442481","0.0025636449362357906","0.00039341121812852564","0.0017761572976918974","0.0016372917526038186","0.0009557307342837744","0.010463560329625058","0.006551524473749062","0.00006303805027765509","0.0001886002147140559","0.00785545168988366","0.0026030238559621513","0.001418310886683537","1.082384238311002","0.000875896932999351","0.00006748013352239554","0.002788868685160683","0.0002791993775460788","0.0005115479373826402","0.0007299156051038593","0.0005152592290454706","0.0005789059970655573","0.00497802957793751","0.001077830638793072","0.001202114337742483","0.0029259582287278077","0.0015563375099912785","0.09205611375204119","0.0036235585999989275","0.012656120744283598","0.00237135162748229","0.005672553304457968","0.0032325963715207234","0.009448171178985021","0.004016945254603399","0.003288991615676238","0.0","0.0","0.0019066909897896404","0.002541878618881401","0.0056602559774129035","0.015397917280047493","0.0005370313300570341","0.006638594504291755","0.004555813490059275","0.0008656300293807429","0.0010118284966342663","0.000875085735888922","0.0004065593690639149","0.0013640979317037906","0.0008480643334789858","0.0006792434184686956","0.0004126164636800568","0.0002781371054581493","0.00027092910089948727","0.00023342596663513364","0.0006723279100733879","0.0005727106585436308","0.002969626363412607","0.00048217924310026773","0.0012140022200455604","0.0004816808731291084","0.0006393312252828345","0.0005457384218492","0.00018916146513943508","0.0005572943385723644","0.0008298163396630633","0.0008272166596617432","0.0008410341188603907","0.0011761633718122555","0.0014102068151647421","0.0006761869749313462","0.004385924092731949","0.003651827883236624","0.005815655283185478","0.001272043512917115","0.0010444162223245772","0.0011812202718031036","0.0019275844478375077","0.0008067680899724557","0.011085108388830136","0.00046957109206691145","0.0017311770396465371","0.0017045959105125394","0.0006997772861868923","0.0017167609293680137","0.0007247075320616638","0.006049540170170299","0.0015313194300587529","1.4357772334346661","0.6433670471312294"
"252 セメント・セメント製品","0.0005488731392520973","0.0005492873240269607","0.00047577923682673114","0.00031262591979314987","0.00035973154925056686","0.0","0.0","0.0007252521475824411","0.00036958888056095554","0.0002974570819641417","0.0003894073154379471","0.0","0.00045176231761259115","0.00041440093000385484","0.00035721214592304446","0.0004422594786101468","0.0007945635676579655","0.0006148118649505421","0.00039406798698129927","0.00046440759412055295","0.0007781191884089792","0.00022020695547380505","0.0004922202240008447","0.0007692534929949724","0.00032518004802552914","0.0004273326198065838","0.0005870675932490204","0.00003819808417061029","0.000133988808573637","0.000606660069759088","0.00046813753143979314","0.0005007372196325687","0.00032581751746973525","1.1221201516886514","0.0000430130732179386","0.0023612861719645856","0.0004264861435394833","0.0005765194496004118","0.0007583732912280023","0.0006321817414482796","0.0007012079510758711","0.0006767405303728559","0.0006043663852079455","0.0005552645270761534","0.000596852940498333","0.0005052328074697603","0.00041222232147736395","0.00037584550441803173","0.0006326823924492851","0.0005102771001101553","0.00043298485945357843","0.0003752336386252547","0.0005418854429766812","0.00045767752846778036","0.0003233266681120607","0.0","0.0","0.00041044554836458964","0.00045663551968518187","0.0010604199746111196","0.0010727285689113835","0.0002632942384320239","0.03155521498558613","0.03992554534309862","0.07138320935451631","0.042175165328199725","0.0011095905708495533","0.0014822304324067345","0.0018406044572171001","0.0005270721028623645","0.00043494572122671437","0.0002984675284088362","0.0006849354731838496","0.0009959745394189285","0.0017199757110505606","0.0011241350131594554","0.00021170597809163066","0.0011054305116375309","0.0004520519945091906","0.000630687986406006","0.0004712330271730226","0.000944561937650867","0.0011119455808001764","0.00014887441210554734","0.0005020185382415137","0.0007667688820702182","0.00023490657754436062","0.0007581120384258209","0.0005172136316986814","0.0006754119604842711","0.0005126554197620252","0.0004735251758663477","0.00034870556576998597","0.00034584567900884997","0.0004037632182853383","0.00029815137770915716","0.00029759352355701504","0.0002839299526980362","0.00046364516826669213","0.0003909572278177739","0.00029237738329098323","0.0004323154391451434","0.0003538874415979487","0.00035370967924825726","0.0004088539191866806","0.0004041644127663786","0.0006512055387267276","0.008464530239296468","1.37048554982103","0.6141100588530105"
"253 陶磁器","0.0003103878603468196","0.00023547995765886144","0.00023590787650134835","0.00020904745274846263","0.0001612490934906996","0.0","0.0","0.0005076815392804912","0.00024859646339389575","0.00020344597483111567","0.0002308199691560896","0.0","0.00016946193982011885","0.00017481627897757935","0.00022673297916222027","0.0017338756580935707","0.00023620850062228883","0.00017531060910486412","0.00020034134846916643","0.0002124219120104301","0.0005335275142187342","0.00010711652675325408","0.0002233164134559856","0.00023708501976111822","0.0001357726943670247","0.00025428476542826615","0.0002912397172994225","0.00001762365380234349","0.00006692745204967931","0.00031199155317668915","0.00022599691447994146","0.00017704735808303742","0.000138603596222227","0.0003556239395574481","1.0000228657073804","0.00024487630551462845","0.00008189605887280727","0.00013419585280110543","0.00019475871579391295","0.00014447227424656603","0.0001711585176410889","0.00021333012306385912","0.00021295446493939334","0.00015885075617546994","0.0026509778413480937","0.0014953677246095979","0.007061519437124308","0.02192072747118539","0.0733842303430941","0.007225858217518028","0.005010393339284435","0.014501408575421624","0.0037554936740748514","0.018735034150927695","0.013340815609120038","0.0","0.0","0.0018601950046507082","0.0006255747405417189","0.0004014121926059427","0.0009824109330001842","0.0002536711546146812","0.005482802482785239","0.0011904326785815576","0.0005379709958115903","0.0009159074136818035","0.0003220157849791251","0.00010555240983240412","0.0003673668139064101","0.0005594955955105912","0.00023389912738122618","0.00011361279802336658","0.00008825155806973405","0.00007024326620794044","0.00005959507226225872","0.00011682032015890061","0.00023710623909760733","0.001179150931764833","0.0002200721609416363","0.00023255794047418447","0.00017049177656953707","0.00014378569828583509","0.0001459237196715844","0.00005909401105482815","0.0001478011820011658","0.0003891002513666171","0.00027889595657034917","0.00023200787430484643","0.00048300244734462934","0.00046237761542514865","0.00017831080005953242","0.00040037224050020983","0.0004825434823056339","0.00039976183883788256","0.0013268003840522567","0.000988315722761326","0.00034721987019499127","0.0006059496174916355","0.0002895196327720543","0.004652784769630583","0.00012487928964212847","0.0015668927197107726","0.0013806099397343132","0.00012840167473166154","0.00020086324746891224","0.0003528761620329409","0.0025973264535927875","0.00029718577336052736","1.2141983394588176","0.544078274887069"
"259 その他の窯業・土石製品","0.003894776996891841","0.004601093374152638","0.004297027576314314","0.00043245133959942327","0.0009802646743670787","0.0","0.0","0.0010686048384328716","0.0016161272665297021","0.001327029244691272","0.004109980606288152","0.0","0.0011828433699382075","0.0008070855794777195","0.000831387727556739","0.0045768297293587714","0.001719783791960385","0.001013721110564504","0.0006879822427723314","0.008237739941275257","0.01865392740021711","0.0004960879359827203","0.0019732032627588583","0.002613764937463851","0.0009672545317919696","0.0025613169435136003","0.002816308421177009","0.00005560831141580168","0.00059120531946975","0.0016074512883220147","0.0019068828892290337","0.0010804720135266339","0.022901794531033647","0.018384640209167","0.0000507533836274681","1.0283833373712594","0.011435431698768388","0.006856646083929207","0.018586599616190944","0.0039055070964865673","0.006581406549326001","0.004676655946328302","0.008615055294120912","0.006244789011939739","0.008464772636235456","0.00964395106180841","0.006663728939973983","0.01885323144612285","0.006565355084786958","0.007420162565837985","0.005964594414200655","0.006903126054406774","0.016249370371534077","0.00547716563127505","0.005419816583264084","0.0","0.0","0.005556491371843718","0.0049647813267740615","0.006797272467050181","0.004574325460676348","0.00034517168758673925","0.01078692092641016","0.0218552758278985","0.007831530834089535","0.016891879693819754","0.0008947672187319216","0.0009922703274688291","0.006541519624063648","0.0006277502984558799","0.0005026789084863475","0.0003108194158799726","0.00047558224594091667","0.0005930809754134684","0.0008862022617960086","0.0011319127950989419","0.00030803182808031076","0.0015078379021399978","0.0005238196871919766","0.0011912934281993553","0.000445867087322149","0.0007029745741295348","0.0008188803469934844","0.00017364003421877874","0.00047369215309120405","0.0007428739201283004","0.00036310917251689104","0.0006569549256400751","0.0008498950089918741","0.0007644698001389447","0.001325900749275416","0.0007599113743257346","0.0008599183931011963","0.0007573866685463524","0.0005528928607640997","0.000463204010707904","0.0004669902804835582","0.0006380147473885967","0.0005816171242981306","0.0033605237782898425","0.00031513962826562435","0.0007790300432648572","0.0009186260943181841","0.0005743641522548931","0.001257851228461161","0.001156748623447414","0.007360473852040793","0.00522620574028302","1.4403944771324484","0.6454360188174716"
"261 銑鉄・粗鋼","0.00990820456098836","0.012655618841415842","0.010680665197038568","0.00736337123719642","0.01819029071626017","0.0","0.0","0.014868123043500034","0.00788224417982884","0.01895079888739678","0.00745090155196331","0.0","0.004191691263486283","0.0055316815268139025","0.010081045057598204","0.03275000843113531","0.006244859217140368","0.005218409459185058","0.004376334849755445","0.0037646334746928045","0.009501221087478464","0.001900179836332727","0.005410030917294215","0.006452881673646283","0.0031068842907165054","0.007953495067297311","0.00811598372921392","0.0005207264956496156","0.0021174805193508806","0.007851543901614386","0.020707020520108883","0.01296236270060622","0.00341468759224206","0.02279837847982873","0.0006217030591458893","0.016765610492014617","1.7126508205081328","0.876996122329135","0.35896833337320533","0.475767719800883","0.004576213572927511","0.007800843194933087","0.30124773021530965","0.211314047157004","0.0728270958292248","0.10181939827267729","0.02100863152835784","0.011042307566984018","0.022213548170245588","0.07195801419397302","0.06476102505786685","0.019872096888526588","0.02957566039399946","0.02617632461460918","0.01696899452597938","0.0","0.0","0.06696636532811917","0.17056507685104633","0.07886638952177509","0.018861683656893186","0.005193937853375495","0.054651453364571535","0.0665717084103749","0.04225766089423252","0.06510176606640117","0.0060147228367087215","0.004496316478097804","0.01148376792410072","0.0035837807425884794","0.0063180071549551655","0.004323468773743056","0.005509408712639566","0.010070910193152668","0.0031869026133387185","0.015060310159995097","0.005201853509969872","0.01120739643768391","0.010744020328928383","0.019659173216135983","0.005824672525358981","0.009358787046620139","0.009840416613778004","0.0016292096332725997","0.007532100866564422","0.005158448566576583","0.00496608476720937","0.009169099660218153","0.007504097718631266","0.005142274168102082","0.0075444929383906185","0.0055498567463101315","0.004440782342600741","0.007925982067677998","0.006855216026239875","0.004254267821715923","0.005392474028647431","0.00792281745238845","0.005053369828624336","0.029326949274854328","0.006455040222729653","0.005088833112285312","0.006582150924600214","0.005077138418963368","0.0031995164168940617","0.004771635551403233","0.009193807386626474","0.3925589880108577","5.987068590218881","2.6827857066982324"
"262 鋼材","0.008128084825461363","0.010655975149523933","0.008360051540157147","0.006143290353997942","0.02313146557345914","0.0","0.0","0.02165702658974537","0.008648346708786645","0.0311989949911832","0.0072508928919553335","0.0","0.004616826050273653","0.006264991375126498","0.012005011695342743","0.05357358587761151","0.006781393382300443","0.005571452755149978","0.004694881542470631","0.004695479448975333","0.012459729252625007","0.0023993746089863584","0.007176164381646687","0.008212008142447057","0.0039025386023979897","0.010133616749399173","0.010816096107503248","0.0005924860704563015","0.0025901378099894216","0.010706857467907444","0.03160128468591561","0.01282720492137928","0.004220902675162791","0.03410390092642694","0.0005929947082838418","0.025829650833025124","0.003477682584736256","1.6013297058479932","0.25051384674603566","0.7630241699006336","0.0049809397263088214","0.008780514187432016","0.5259626172379337","0.3788216751286396","0.1057087206360019","0.1658319782868747","0.033711978916019375","0.01728915658503779","0.03617120335284011","0.12026801978740163","0.11190580651180393","0.030651643733248714","0.05263376412004212","0.042993065879359804","0.02785495497862549","0.0","0.0","0.10219074598750041","0.2995803224061362","0.124792248850241","0.029438667993086944","0.005340321301343947","0.08719145557734329","0.11042813768650296","0.06739546067449431","0.10378406280792053","0.007187691201050748","0.005999891931954226","0.012521700221194483","0.004190201748282745","0.005930455720665958","0.003636861869568207","0.004702811256077882","0.007737950255530042","0.004886268601422045","0.015953379334114802","0.004914381072615157","0.015143768869963487","0.013702445033900673","0.021953796923480876","0.005237955567086645","0.008359620873336353","0.010300183782642818","0.0016802410532804663","0.00604076792435663","0.005592958744955618","0.004590961310245295","0.007764904352527099","0.006821142261259864","0.007251914924387126","0.005655496724342066","0.005311034068562581","0.004858262776681665","0.006054911867766776","0.0058928136809726665","0.003934848521675922","0.005590713746972662","0.008612887992300965","0.00488200358423696","0.04263112436444653","0.004883616648806345","0.0058133089777088025","0.007987792801804242","0.005247510560733085","0.0037716984162336005","0.005884203874026542","0.011796800559306105","0.23364090966796514","6.178147759795055","2.768407652941542"
"263 鋳鍛造品","0.0003879612164215312","0.000457447489927417","0.0004850887219753347","0.00047031205478865334","0.0013677922452057325","0.0","0.0","0.0015201184923171961","0.00042968775169932734","0.0006983310265601205","0.00037221587595540366","0.0","0.00032888432731217437","0.000356546235148441","0.0005586757905601931","0.0010637179892208435","0.00045963653774297095","0.00033853931628103706","0.00030017554964737315","0.00041359917769610735","0.0008095000953180492","0.0002355336728913148","0.0004878925272005164","0.0005035317358391139","0.00027741810686176226","0.00045528447013063367","0.00047694754933674485","0.00004114782115791985","0.0001685851099396196","0.0006081971527583576","0.0006435768471478664","0.0003975547719734112","0.00028066650755562714","0.0008829008897675347","0.00003227570465947761","0.0013561491209562939","0.00019346346059903596","0.0003028980810636056","1.0109345703876977","0.00030745962866733374","0.0003851018089013618","0.0004152431692556753","0.03302091901192783","0.005875090632256652","0.04241896854111221","0.0363839589124959","0.003192178412347352","0.0008108900061934153","0.0015842683666499114","0.015145069079813256","0.003296544117786908","0.004163617078568284","0.00352035994394747","0.0013253612701007826","0.0010223049505420478","0.0","0.0","0.04246659439460609","0.01859124466357312","0.019199709749121278","0.002733757932553499","0.00042671556348136355","0.0032455892244342924","0.0042079363800114015","0.002832789136795158","0.013363850198433851","0.000759881012101969","0.0002793734772495468","0.001696570597358807","0.00046141736348993405","0.00031388493009633356","0.0001910754331930595","0.00017883446579206136","0.00016663318784890024","0.00018854419192210382","0.0014488211851664998","0.0004807072027774405","0.0027695652473376524","0.0006917788767681727","0.00243100099861536","0.0003664596534133306","0.00032652849461454407","0.00037701754316195964","0.00014098068996604106","0.00024979643297645286","0.0004385019951194115","0.0004197015910901235","0.00040074529554370847","0.00037007144054658644","0.000571100780523868","0.00018019066901426903","0.0003924330875304468","0.000286437898634098","0.0002616407367975671","0.00027309125129668706","0.00020776687113252933","0.00030572802763638955","0.0013476251947727553","0.00033433359786013133","0.01088990811363871","0.00020385577983154146","0.00036161973806669585","0.00037677159687934557","0.0002818878650548532","0.0003109437269326704","0.00030664878871662773","0.0008347500079114499","0.0007705388553770298","1.322677509878648","0.592687433691806"
